,x,y
1100,-9247.755378161815,6689599.605908764
1101,-8439.353236019655,6690232.8467818
1102,-8047.619947918566,6689977.225609659
1103,-5068.487735309689,6690161.13647556
1104,-4872.008834058777,6689488.48166176
1105,-5281.441921195169,6689733.741846386
1106,-4597.717608744436,6690053.928958847
1107,-5230.902872376297,6688442.77492505
1108,-4785.179631239429,6688842.992074507
1109,-12500.510899140465,6689838.269517337
1110,-13349.767294401012,6688787.167381933
1111,-13232.102592634632,6688758.452592899
1112,-12262.398508332533,6689270.69679479
1113,-12439.062540223204,6689055.593121093
1114,-11698.453967973119,6689053.987891102
1115,-11588.358991579455,6689474.568941242
1116,-11286.126574075988,6689221.290225693
1117,-11315.737558627949,6688449.017020524
1118,-10962.298175358208,6688135.134705399
1119,-10163.358189934068,6688964.452229301
1120,-10943.151222942535,6689741.768667871
1121,-7279.738100426757,6689246.261017467
1122,-7792.4756750198985,6689150.658971123
1123,-9865.578552062943,6688727.240980251
1124,-8426.44017508756,6688585.274236539
1125,-8586.962880811698,6688318.4690463245
1126,-8970.1245681218,6688716.539883382
1127,-9184.748546370118,6689073.429031098
1128,-7841.2336119875345,6687051.085138415
1129,-11290.24539523463,6687887.06920887
1130,-12495.835480525657,6688279.055382427
1131,-11951.817129020548,6688470.418526937
1132,-11593.924966118466,6686966.38589681
1133,-11270.207886891922,6686929.118508861
1134,-11758.232534530376,6687042.882647117
1135,-12573.091207135752,6687448.737534733
1136,-12586.11558755908,6687190.8853876265
1137,-11790.849145331478,6686645.963241871
1138,-13250.358989123271,6686856.902284352
1139,-2866.922165890275,6687125.264564385
1140,-3422.8517029120403,6686611.0152877
1141,-2914.4555884600077,6687198.731390923
1142,-2894.084121643599,6686709.083905518
1143,-6040.306889933893,6686931.2582585905
1144,-5322.518813298855,6687885.464208631
1145,-4884.365297537536,6687158.60986246
1146,-5568.646207441605,6686447.332472953
1147,-9964.652898869817,6685901.033627573
1148,-10793.315188334322,6687123.6597139
1149,-10984.450754025855,6686783.795152132
1150,-10898.512107133542,6686829.79907605
1151,-11140.854638591349,6687541.644764659
1152,-11078.961001709153,6687767.765051192
1153,-10994.914786162144,6686380.112921078
1154,-11056.697103550274,6686400.974102092
1155,-10692.125771202509,6687757.60020356
1156,-10675.539167073875,6687165.564246603
1157,-10442.436153354452,6686902.906620195
1158,-12738.623289945564,6686109.279007081
1159,-13441.383235323572,6686581.238322325
1160,-13512.51638994132,6685548.918463028
1161,-12480.807349268625,6685310.736763656
1162,-12992.320409463864,6685570.668934456
1163,-12653.35255999782,6685318.402683199
1164,-12417.355239517658,6684983.604810356
1165,-10844.522154097762,6684962.034172099
1166,-10076.306348135085,6684190.163707721
1167,-2404.7236401160067,6683555.252439477
1168,-11614.185113443642,6683512.118764939
1169,-10994.914786162144,6683843.826147274
1170,-11199.631329730339,6684027.064159037
1171,-10797.100051022095,6683026.078600703
1172,-1990.726453856039,6684029.559646715
1173,-2421.0876052621743,6682355.080581044
1174,-6390.40668847796,6682216.254141674
1175,-7273.615528431578,6683154.759686583
1176,-8749.044059407437,6682730.583171315
1177,-7654.88478439921,6682639.15641342
1178,-7304.562346872676,6682586.760253269
1179,-3526.15619036879,6683048.535264667
1180,-3345.1506983370114,6685032.807471184
1181,-3964.6436646038087,6683871.275937797
1182,-6027.3938290017995,6683612.289053114
1183,-10225.919743760833,6682799.554911552
1184,-9457.147340341988,6682364.525854564
1185,-1620.4778274780294,6681931.123797318
1186,-1033.8241109976332,6681165.241686623
1187,-153.28693882228794,6681516.276922626
1188,-1820.741591413883,6682032.70034113
1189,-12941.00212420919,6681579.892536932
1190,-12774.57948547234,6681590.049697687
1191,-16058.393144383323,6680661.34539351
1192,-14593.428645543752,6680832.217633496
1193,-14911.357111248819,6679701.213217508
1194,-8486.886658589387,6679674.311899955
1195,-8782.43990664434,6679922.30620964
1196,-8398.721621880903,6679990.719757881
1197,-8672.456249741908,6679666.294968151
1198,-7754.293089676952,6680070.00180002
1199,-11780.607752180491,6679346.871175804
1200,-11524.68424284602,6678986.131491714
1201,-12184.252225795402,6679682.506993934
1202,-14291.530186513986,6677561.320910631
1203,-15145.128041915643,6678361.599605149
1204,-15542.31598506734,6678193.807103423
1205,-13565.393148067598,6678848.252975621
1206,-13511.291875543417,6679966.668054521
1207,-14281.8453908135,6679385.529163449
1208,-13199.263342848231,6679293.783546162
1209,-11213.657585569103,6679027.816152341
1210,-10961.29629993994,6678899.556337683
1211,-11043.116125673612,6678270.399856132
1212,-15606.547331254109,6676539.400783553
1213,-16886.72147537696,6677463.896383919
1214,-13047.31223791508,6675055.19057387
1215,-12037.533136930395,6674889.780600737
1216,-5935.332610117139,6691382.616698321
1217,-38979.07629871936,6719473.741062806
1218,-39149.28380014115,6719762.514376545
1219,-38511.42311789731,6720136.1624962045
1220,-37201.860628204966,6719113.012591228
1221,-37454.33323332253,6718740.4854661515
1222,-37656.378109112455,6719104.061715678
1223,-35429.87697375589,6719017.7757798955
1224,-35444.12586857712,6719306.1748823915
1225,-37487.395122088565,6720256.120247665
1226,-36149.891440207095,6719827.861277449
1227,-36061.169806045276,6719492.538766074
1228,-36002.39311490629,6719607.116181343
1229,-36714.837855984784,6719414.304800822
1230,-40338.06464232391,6720457.545819858
1231,-41542.87549117913,6719784.177263679
1232,-41280.718090361086,6719222.930145112
1233,-40558.477234093705,6719573.816953861
1234,-40912.027936851846,6719630.031857837
1235,-41033.7001402913,6719647.218657518
1236,-41635.82726599083,6717836.896033249
1237,-40051.86223149291,6718747.824855723
1238,-41047.39243765637,6718671.925146414
1239,-41474.97060179582,6718357.951316717
1240,-34813.3896337439,6717200.791966531
1241,-35315.99713467445,6717679.028768824
1242,-39853.26825991706,6717579.692092623
1243,-38602.705100346175,6717863.74451191
1244,-37243.82807623286,6716062.407820222
1245,-36274.680589386924,6717458.162923866
1246,-36293.49358333173,6717056.180977507
1247,-37177.25902073868,6716728.847021081
1248,-35861.573959053996,6716359.113276537
1249,-34419.65259480911,6716032.881028902
1250,-37091.87697129971,6716393.652068671
1251,-36026.66076389887,6716089.250450659
1252,-36834.72894756733,6716054.712949142
1253,-36872.243615965715,6716309.900224673
1254,-44672.84561381166,6716597.129687258
1255,-45339.42672468326,6716574.759427739
1256,-43373.63583676437,6716919.44720572
1257,-44964.057401728336,6716194.83232188
1258,-40676.809852807484,6716426.58037992
1259,-40648.979980109594,6716520.892094899
1260,-41686.477634300936,6715694.314804366
1261,-33392.73029223962,6715746.745122352
1262,-33037.06451915654,6716272.677459293
1263,-32264.284614067456,6714375.257568275
1264,-31762.901627534804,6714751.342464459
1265,-32183.911941716986,6714727.366981531
1266,-31955.706985589175,6714670.470222335
1267,-38502.740197615094,6715608.422862466
1268,-39033.84548818811,6715115.0985592045
1269,-39357.451247926256,6714993.785080616
1270,-33698.970211413325,6715206.890046643
1271,-34132.78226703354,6714418.912583757
1272,-39729.8149446292,6715209.75295567
1273,-41389.36591337438,6715200.269573372
1274,-39868.40771066533,6714749.374325144
1275,-29510.79700929652,6713084.498781
1276,-29002.400894844486,6714291.884295229
1277,-29002.846172806585,6714005.451718311
1278,-29300.73713016894,6713554.085902279
1279,-29163.59151751319,6715821.007071706
1280,-29488.19915266677,6715122.255753012
1281,-28457.603306900743,6715002.731440643
1282,-29304.076714894618,6716055.965602075
1283,-30855.759097062302,6714565.802693732
1284,-30026.09493217953,6714567.055117751
1285,-29994.925474755964,6715547.941163413
1286,-36891.72452685508,6715314.249823719
1287,-36968.75761448272,6713970.923049685
1288,-37446.318229984885,6715130.665463779
1289,-38231.89987651483,6714308.702011226
1290,-38226.445221464215,6713914.389379684
1291,-41184.42673082372,6714671.185902371
1292,-41703.95479435661,6713387.714797928
1293,-36667.30443341505,6713116.340404729
1294,-35473.95949211155,6714781.401378566
1295,-35535.96444848215,6714036.223504855
1296,-35680.79110600468,6714018.690728513
1297,-34960.8879590447,6712319.44279643
1298,-35299.18789156618,6712396.356563683
1299,-35008.42138161444,6712344.663277321
1300,-35569.69425419275,6712421.935023891
1301,-34788.89934576885,6713587.897219486
1302,-34321.58012341767,6713047.827402221
1303,-34556.352929502755,6713029.044564816
1304,-33793.92573705873,6712347.167442803
1305,-33377.36820251172,6713778.781732292
1306,-33603.34676882053,6714065.564153756
1307,-33564.60758602425,6713105.786144874
1308,-32515.64402427835,6712679.155052253
1309,-31819.00665089552,6714619.120343693
1310,-32274.74864620374,6713307.392760292
1311,-30091.662112255435,6712876.279095395
1312,-37718.049107012186,6712910.266481385
1313,-37873.562435650645,6712984.502580619
1314,-42200.10576482111,6712496.345546486
1315,-42316.10067422749,6712329.9960378
1316,-40963.123583126886,6713223.1359726535
1317,-41423.429677558684,6712144.5113965385
1318,-41476.08379670249,6712301.734845855
1319,-41046.613201223394,6712427.122273866
1320,-28386.58147177423,6713466.248691615
1321,-28065.64737981719,6713469.826563564
1322,-28976.129495015364,6711879.796173931
1323,-28258.452737871557,6712380.616012696
1324,-28201.679797569108,6711597.561982879
1325,-28844.215898427752,6712169.373605823
1326,-27965.905116068578,6711929.697912881
1327,-28098.597949091993,6711545.3372093905
1328,-27881.079664082936,6711250.595447465
1329,-27730.909671003854,6711562.149257477
1330,-29559.443626772918,6712044.884455591
1331,-30554.97383293637,6711869.064657091
1332,-29771.952534699132,6711467.716075416
1333,-30659.168876320156,6711665.705084435
1334,-30340.572493670523,6711569.661034852
1335,-42319.662897932794,6711585.400019433
1336,-31449.42594146208,6710730.709842013
1337,-32241.01884049314,6711450.367674212
1338,-32032.183475763468,6711945.616453033
1339,-32256.04697175017,6712391.70594318
1340,-32162.87255795601,6712257.554571278
1341,-30973.64643781115,6712689.70875951
1342,-31936.003435720166,6712426.049049459
1343,-31894.035987689444,6712780.399654788
1344,-31021.959096816685,6711243.262808952
1345,-31290.795667080416,6711820.594148781
1346,-31426.8280848295,6711765.86395829
1347,-36381.32466156652,6712006.250278426
1348,-36252.750649701746,6712088.705850482
1349,-36782.742745368094,6712060.624358066
1350,-36480.844286335494,6711725.621405671
1351,-36186.18159420758,6711910.202215049
1352,-41148.915813261876,6710565.469351012
1353,-40092.49384563166,6711403.86698718
1354,-39296.448166971095,6711421.21528939
1355,-37883.469870330766,6711837.943338184
1356,-37184.04950967843,6711344.310725563
1357,-37557.63772077928,6711848.317097946
1358,-37508.99110330288,6711445.002196783
1359,-38093.97502742044,6711183.350034159
1360,-33476.665188298226,6710530.418768486
1361,-32858.61937541463,6711379.54365658
1362,-34132.225669580206,6710896.3113578
1363,-34072.44710302295,6710221.050266129
1364,-32902.81321325869,6711618.666609589
1365,-33995.52533488655,6711885.3407964995
1366,-35077.662104886884,6710167.046101456
1367,-35231.505641162505,6710310.640745791
1368,-35342.15721501234,6710523.802093803
1369,-35402.15842054923,6710634.497979831
1370,-35272.35989428373,6710417.578376149
1371,-31259.292251185983,6710975.35776025
1372,-30868.226880029462,6710824.776812859
1373,-30730.635989408773,6710943.703339623
1374,-29595.177183317228,6711005.223908258
1375,-30073.183076784328,6710392.542684715
1376,-30359.274168124095,6710161.32382683
1377,-30920.43572121117,6710648.983336261
1378,-28922.807458926985,6710612.859408919
1379,-28690.03840367843,6709740.568829653
1380,-28551.22299865984,6711129.87601912
1381,-36675.98735369727,6710269.868908382
1382,-36490.52908203598,6710310.640745791
1383,-36048.25674511318,6710855.178917736
1384,-36443.99753488451,6710737.326684692
1385,-35954.19177539199,6710552.414779702
1386,-36215.12466181214,6710857.503789249
1387,-35407.390436617374,6710128.063185109
1388,-35686.46840003493,6710755.210070155
1389,-35197.21923799857,6710198.876327398
1390,-44070.9411270946,6710504.84624472
1391,-43928.56349836787,6710123.771499292
1392,-42989.24963505637,6709731.628245174
1393,-42564.120499715544,6709448.932021784
1394,-42462.7084436041,6709686.210227474
1395,-42109.046421351886,6711027.400041061
1396,-41178.972075775935,6709572.4874824155
1397,-41675.345685222914,6709679.95185905
1398,-41951.751980862195,6709872.532997317
1399,-42267.67669573356,6710310.640745791
1400,-33868.95507385265,6709864.128711554
1401,-33863.16646033117,6709765.960143058
1402,-34954.097470104956,6709123.870306059
1403,-34943.52211848027,6709234.725980101
1404,-34467.85393432057,6709209.15752151
1405,-29716.515428282983,6710487.142236807
1406,-28900.209602294406,6709399.939492326
1407,-41418.086341999304,6693806.673246889
1408,-3270.5666395051885,6742120.440162499
1409,-3707.161682397736,6741991.722115413
1410,-4032.8825124579857,6741075.495207399
1411,-4069.6179444205627,6741987.054553671
1412,-4109.35900263228,6741883.112238378
1413,-5261.181773872826,6742227.257941384
1414,-5851.509033549763,6741644.175616094
1415,-4688.999591193295,6741341.879688971
1416,-4470.145472295102,6740979.103512483
1417,-5315.06040741454,6742800.14833116
1418,-5280.885323741834,6742450.59242064
1419,-5406.787667828332,6742441.077241329
1420,-2102.8251810862403,6740645.600655016
1421,-3715.733283188721,6741015.362451716
1422,-3360.067510102809,6741130.063824336
1423,-3489.8660363683143,6741270.795105627
1424,-4100.564762861661,6740770.707497159
1425,-3864.0108449253316,6740528.752244082
1426,-4066.1670402064888,6740855.249939558
1427,-3149.7849919956016,6740149.500077998
1428,-2154.0321468496813,6740361.290398655
1429,-9629.469912091548,6739520.084624804
1430,-8676.129792935617,6739599.947873153
1431,-8820.177214022353,6739694.169567998
1432,-10889.27258939799,6741464.1250849785
1433,-11081.855308469892,6742665.315277356
1434,-5875.442724068647,6742012.905698545
1435,-8282.504073492059,6740062.452266183
1436,-9304.973596429201,6740483.162075252
1437,-9572.251693824162,6740172.294195053
1438,-9695.148411658687,6740275.496705732
1439,-10263.10045368551,6739790.187084995
1440,-8877.284112801339,6740276.573608402
1441,-8279.832405713787,6740223.805545342
1442,-6593.119481212451,6739422.096182716
1443,-6530.112649423586,6739367.180099626
1444,-6356.120285314021,6739009.157864315
1445,-5997.8941639410705,6738800.991781648
1446,-6031.1786916895735,6738638.948942097
1447,-7934.853303743797,6739935.382082037
1448,-7504.603471828895,6739707.809370476
1449,-4917.9837837569075,6738980.265529194
1450,-4526.473134635454,6740015.428887482
1451,-4730.187802788214,6739862.87399676
1452,-4871.4522366054425,6740178.037604704
1453,-5105.445806251901,6739855.1565901125
1454,-4636.1228330670165,6740371.880059501
1455,-5018.282644961684,6739986.712454082
1456,-6159.418745083475,6739810.647038895
1457,-3438.881709584508,6738977.573701955
1458,-3831.9508315775643,6738844.5985456705
1459,-4320.198118195654,6739366.103317391
1460,-4637.792625429854,6738264.270887205
1461,-4439.309973345237,6738521.949918045
1462,-4279.677823548136,6738111.031101236
1463,-3445.672198524255,6738124.1299396325
1464,-8491.78471618383,6738405.670347247
1465,-7432.245802813243,6739521.879295928
1466,-8090.589271364724,6739097.091689838
1467,-7740.823431291524,6738807.093125502
1468,-7617.258796512431,6739344.388239408
1469,-8173.856250478764,6738805.657514774
1470,-7631.619010824895,6738313.616866182
1471,-7886.651964232329,6738589.78043552
1472,-7918.711977580097,6738655.278694353
1473,-10686.782435645964,6737177.479188807
1474,-9557.334882055531,6737418.975904498
1475,-11345.348543177079,6739150.211359433
1476,-10945.822890720807,6737613.470300412
1477,-16839.410691789693,6737150.387508325
1478,-15010.876736017794,6736477.789221809
1479,-16235.836412706962,6736646.247535309
1480,-15663.542910539029,6736436.347935022
1481,-15435.33795441405,6736046.7025257135
1482,-20124.782823572277,6739506.624604003
1483,-5486.492423237066,6737878.844234586
1484,-5370.052235868588,6738382.342855811
1485,-5503.746944310268,6738016.468880133
1486,-5375.172932442666,6737225.742074972
1487,-4938.57788955295,6737125.269474596
1488,-4477.04728072325,6735849.734187052
1489,-5269.308096698877,6736913.025186813
1490,-4716.6068249115515,6735975.484825412
1491,-5740.746140208698,6736064.2828096645
1492,-5469.126582672629,6735813.3188873185
1493,-5665.828122906008,6738093.446392459
1494,-6660.467773142426,6738581.52589786
1495,-6865.7409141667895,6736721.776836442
1496,-6904.257457980603,6737819.991120575
1497,-5809.207627048175,6738574.8863845235
1498,-14322.477004952252,6736781.160223683
1499,-13831.669370047122,6736342.702168553
1500,-12053.563143605696,6737840.625548042
1501,-12383.402794824588,6738029.926434624
1502,-11907.178013211556,6737775.6721359715
1503,-11345.571182159545,6738459.682718872
1504,-12410.676070069145,6736849.693856059
1505,-3061.953913760817,6737852.288508458
1506,-2405.725515534275,6738671.96737614
1507,-3896.1821777643327,6737589.247958789
1508,-3756.030938856605,6737417.719959491
1509,-4580.797046142101,6736483.171222595
1510,-8284.73046330823,6736486.7592251
1511,-7512.9524336374125,6735734.030966131
1512,-8786.670047294216,6736614.493145451
1513,-8155.154576025192,6737007.574578477
1514,-7322.039506928346,6736199.903420238
1515,-7197.361677239751,6735988.580224769
1516,-7745.498849906333,6734846.48952156
1517,-7569.836693433932,6735469.265136757
1518,-7062.331134906101,6735254.194089367
1519,-5882.233213008395,6735161.458786879
1520,-6351.556186190445,6736270.943690188
1521,-6535.901262945065,6736904.951760281
1522,-7446.828656108174,6736290.318416953
1523,-7647.982975971062,6736411.77030192
1524,-6726.368911692031,6738704.268147868
1525,-9350.837226636098,6735532.406340584
1526,-9326.346938661047,6736222.148286521
1527,-9889.846201055529,6734974.018318525
1528,-9627.35484176661,6735415.451997643
1529,-12275.42288875586,6735794.304066539
1530,-5318.845270102314,6734870.5243318
1531,-4945.924975946033,6735525.051800143
1532,-4238.9348899181505,6735186.75012816
1533,-5669.167707628849,6735670.350050634
1534,-14050.968766907416,6734501.400523769
1535,-12757.43628389037,6736379.478634095
1536,-12489.601589042077,6734722.370587044
1537,-12581.551488438336,6735528.101242931
1538,-14500.699509714525,6735596.803698218
1539,-15754.602254008252,6735383.702412556
1540,-14897.553494392523,6735303.880556826
1541,-15308.433734909284,6734646.501130535
1542,-14273.385109513749,6735047.559040032
1543,-14865.048203079821,6734430.375706756
1544,-8264.470315983055,6735361.818589904
1545,-8149.477281994947,6735450.789252192
1546,-8284.73046330823,6734652.778718288
1547,-9886.506616332686,6734425.533128177
1548,-9606.983374950201,6734284.382197005
1549,-9745.242182515458,6734349.307734092
1550,-10469.152831142843,6734285.996361539
1551,-10103.690942870875,6734424.815709371
1552,-9299.407621887358,6733682.6798436195
1553,-9399.149885638799,6733927.301005342
1554,-8834.871386808516,6733794.767072852
1555,-9089.459062251017,6734022.353734439
1556,-9327.682772550183,6734941.552992034
1557,-9097.696704571134,6735059.576733333
1558,-10259.538229980202,6735049.890829883
1559,-10655.9469366961,6734468.2196608605
1560,-12028.293619194843,6734208.875525241
1561,-11676.078750325838,6733896.453943281
1562,-11517.67111492664,6733990.78893142
1563,-6056.448216097594,6734661.208629458
1564,-5758.779897717703,6734541.935166986
1565,-6391.9651613495635,6733959.044906445
1566,-5594.806287779493,6734418.358942989
1567,-5332.982845432311,6734340.340087628
1568,-5322.852771772556,6733696.488906854
1569,-6745.181905636837,6733437.886704488
1570,-7642.305681940817,6734124.402145907
1571,-7343.301529668957,6733627.802499347
1572,-7725.01606359869,6733365.43652139
1573,-7115.653170997313,6734268.5992718125
1574,-6975.167973615886,6733922.817413474
1575,-7139.141583554096,6733930.529193018
1576,-4749.000796733019,6733561.806706325
1577,-5097.43080291425,6732136.033764623
1578,-5672.729931334156,6732153.067685311
1579,-5784.27206110819,6733037.984088662
1580,-5189.269382819276,6732673.784953364
1581,-5010.935558568602,6732846.468182923
1582,-9625.573729912541,6733636.590023045
1583,-9801.56984485581,6733424.974743423
1584,-10746.004404747055,6731992.053733394
1585,-11120.371852283706,6732561.354540328
1586,-11179.59382138763,6732450.001547858
1587,-10207.440708289727,6732169.922336672
1588,-10511.008959682329,6731811.858155928
1589,-7880.640711728383,6732832.66056246
1590,-7288.198381726508,6732670.198632312
1591,-7579.076211169485,6730786.701942944
1592,-7266.602400512196,6731661.787870104
1593,-8427.219411523361,6733147.01388411
1594,-8116.971990682246,6732345.46381311
1595,-8098.49295521114,6731946.690689759
1596,-7911.810169149116,6732381.8635923425
1597,-13856.270977510574,6732680.598967731
1598,-14945.309555941889,6732481.201749545
1599,-13749.404266348518,6732518.140074046
1600,-14325.037353242124,6731077.131828524
1601,-11911.853431826365,6731559.770343429
1602,-11978.088528846838,6731796.797213758
1603,-11311.952695940176,6731561.742550623
1604,-11535.482233453176,6732991.359951109
1605,-11693.889868852375,6732398.898027722
1606,-12024.731395489536,6732728.297228064
1607,-6024.610841732293,6730891.936759456
1608,-6292.445536580588,6732677.550592176
1609,-6729.819815906105,6732074.891248321
1610,-6558.499119577646,6732347.615519669
1611,-8914.019544761082,6732122.944565586
1612,-8798.024635354706,6732743.897847591
1613,-9125.526577269025,6731848.076250047
1614,-9584.608157300088,6731078.207514031
1615,-14768.311565580352,6730275.964899683
1616,-14462.071646409477,6730559.922850962
1617,-14362.997299602603,6730533.211737617
1618,-14567.602523679565,6730772.180720774
1619,-5852.956186930133,6731240.458373743
1620,-6491.0395081564375,6730707.821541906
1621,-7242.112112537146,6730213.402264008
1622,-6888.895368249871,6730192.787174233
1623,-6632.303941973667,6729742.674189829
1624,-7393.506620016962,6730386.750345757
1625,-5980.639642867868,6729946.127194439
1626,-6220.755784509504,6730107.279924656
1627,-6223.204813308143,6730255.7081770245
1628,-6499.499789456188,6730508.114127118
1629,-12212.193417984528,6730014.961785512
1630,-11755.894825222973,6730127.357017839
1631,-11268.872053002784,6729874.4251145655
1632,-10126.734077462725,6729899.341515692
1633,-10930.23816201044,6730034.859392981
1634,-10910.089334176499,6730748.516562406
1635,-11329.207217013378,6730894.80518918
1636,-10542.846334050462,6730343.905957164
1637,-9828.620481120732,6730538.051999973
1638,-10716.17078121546,6730417.763370295
1639,-9971.443387806732,6730490.187309876
1640,-9911.77614074354,6730617.647838358
1641,-13808.737554943675,6729825.847314469
1642,-12706.006679144462,6730005.281885961
1643,-11809.10554182295,6729996.498283367
1644,-12279.207751443635,6729658.964166281
1645,-12270.970109123518,6730416.329239384
1646,-13174.995693855646,6731215.179297747
1647,-8492.229994145931,6730855.902197165
1648,-8163.2808988512425,6730827.935184181
1649,-8041.274736943753,6730881.0008804
1650,-9801.347205876174,6729923.18246014
1651,-8919.140241337993,6730027.33056281
1652,-7471.430263571626,6730295.325354312
1653,-8666.444997237964,6730099.571768111
1654,-8268.70045663293,6730548.6288795825
1655,-8099.828789100276,6730125.026638416
1656,-8478.20373830717,6730471.901996976
1657,-8628.930328839586,6730180.776667744
1658,-959.1287326745769,6737770.827565252
1659,-25411.902038797693,6681529.285117187
1660,13041.8575828673,6710835.864626206
1661,12877.43869496699,6711422.824927546
1662,12435.945594479997,6710295.2618708825
1663,9648.060267053886,6709552.103384496
1664,13017.923892345583,6711730.629356945
1665,9832.850621770607,6709958.543313674
1666,11203.750150888982,6710785.96958495
1667,11691.88611801867,6710468.007645242
1668,11937.902192670186,6711105.732348045
1669,11182.265489165902,6709419.786795416
1670,11930.221147806236,6709214.8791276505
1671,12168.222219122936,6709016.592057056
1672,12101.319205155063,6709533.149795326
1673,13404.313844890126,6708726.76904789
1674,11755.894825222973,6708396.730225169
1675,12183.918267324536,6708948.64989633
1676,4877.018211144455,6708696.732459256
1677,5652.247145029346,6709123.512709547
1678,6121.124840249296,6708803.29133342
1679,6455.5285905917635,6709001.215623731
1680,7648.762212406864,6708663.656581972
1681,7991.960202522783,6708724.623573606
1682,7865.612580471352,6708962.953462051
1683,7741.602667727325,6708546.729961975
1684,8016.673129477468,6708519.733381333
1685,8274.600389645642,6709076.667702537
1686,7036.059735079813,6708717.829575421
1687,6735.051831974249,6708107.465583196
1688,6224.429327706045,6708711.929528957
1689,6159.7527035543435,6708404.954215499
1690,5464.785122531521,6708384.394255237
1691,5189.269382819276,6708277.8408572385
1692,5677.850627911066,6708833.328314739
1693,9987.918672444133,6708367.052416032
1694,10355.272992061404,6708594.465856523
1695,10417.277948434832,6708407.814735817
1696,11406.462943623474,6708678.496013017
1697,9565.015926922313,6708041.497519512
1698,10911.425168065636,6708417.82656484
1699,11508.54291668232,6708046.860756782
1700,9804.686790599017,6708012.1785514625
1701,10623.664284365865,6707154.287876249
1702,9350.725907144864,6708174.685622741
1703,9216.58592073825,6708082.079435872
1704,9389.242450958678,6707839.127278477
1705,9576.25919549157,6707761.541433611
1706,9693.033341333748,6707243.665896316
1707,10142.652764646791,6707438.155854324
1708,9430.653301533232,6707545.413331017
1709,9708.06147259078,6706928.165861333
1710,9510.024098468266,6707406.515168267
1711,8992.945063734014,6708961.523104348
1712,9310.09429300328,6709172.682376751
1713,12652.684643053251,6707963.909748426
1714,11991.558187232265,6708057.050917321
1715,11901.612038672543,6707885.965173636
1716,13431.921078608384,6708071.531693684
1717,9003.29777637907,6708025.407828864
1718,9089.013784288916,6707486.064019505
1719,7343.4128491601905,6707900.445646065
1720,7683.159935062035,6707495.359666265
1721,7623.937965958112,6707272.088312059
1722,7739.1536389286875,6707091.902598965
1723,7335.286526331307,6707326.788334459
1724,7987.952700852542,6707216.673630966
1725,8043.2784877774575,6707303.549718006
1726,8646.630127877721,6706812.1578707
1727,3675.8809054857707,6707826.613382582
1728,4195.408969015826,6708001.809673371
1729,3802.3398470256025,6707763.686654416
1730,3513.465768416331,6707117.4644170245
1731,3802.2285275343693,6707180.028645554
1732,3757.7007312166093,6706731.185629025
1733,3826.3848570385526,6706256.808124281
1734,3893.2878710035934,6706357.794240423
1735,3673.988474140467,6706196.753257223
1736,3427.8610799977173,6705933.482230412
1737,2938.500598470125,6707546.485912911
1738,3320.7717298531934,6707741.698167912
1739,3069.1896806626655,6707227.756537051
1740,2745.5839209245214,6707003.777505061
1741,3118.615534574869,6707099.410257489
1742,2657.1962452364023,6706179.952272422
1743,2652.5208266215927,6706885.802197281
1744,2933.825179855316,6706910.112121043
1745,2610.219420120004,6706689.180478326
1746,2677.2337535791107,6706153.678461344
1747,3514.801602305467,6706641.634483793
1748,3346.3752127377466,6706696.15153091
1749,7323.486660308716,6706624.653838658
1750,7255.470451434173,6706825.921444298
1751,2389.4728698765084,6706065.206046672
1752,2299.6380408080195,6706763.717426378
1753,1383.4786315795993,6706909.575871944
1754,1774.2100442624187,6707303.907234678
1755,760.8687195724278,6707124.43583586
1756,1316.9095760854264,6706413.024344607
1757,9735.780025797438,6706548.152002386
1758,9428.204272737426,6705539.395868777
1759,9455.254908999517,6706155.823259073
1760,9263.896704325516,6706019.808453086
1761,4947.483448817636,6705296.519476679
1762,5376.508766334635,6704820.080993912
1763,4982.77172739701,6705472.197555798
1764,4265.98552618024,6706559.591483656
1765,4556.418077658283,6706335.988282899
1766,4437.528861491168,6706384.426185696
1767,4037.223972599095,6705246.30090461
1768,4691.671258974399,6706128.11966515
1769,4834.828124134099,6705567.991063569
1770,2735.787805735634,6705893.268463617
1771,3707.050362906503,6705771.5560048465
1772,3903.9745421195157,6705646.985810412
1773,3564.450095200137,6705598.731009828
1774,3699.9259154958877,6705395.527816669
1775,6972.941583799714,6705729.734522163
1776,7064.557524722273,6705910.426313187
1777,7163.74319102038,6705218.064263289
1778,7332.0582610997,6705446.283460742
1779,7650.877282731802,6704815.434694177
1780,9191.539035309865,6706293.62769606
1781,7442.375876475831,6705266.49552452
1782,7180.441114637416,6704843.133827912
1783,7513.620350581981,6705177.6753134085
1784,6896.353774134187,6705060.08384641
1785,7569.391415468998,6705733.666447297
1786,1567.1557913868182,6706007.654809515
1787,2160.3773578244945,6706127.76220004
1788,1870.1674453260866,6706012.123058722
1789,2402.385930808602,6704963.938891987
1790,4615.41740777974,6704307.753046928
1791,7356.437229583517,6703351.803365299
1792,5896.370788338391,6704320.082849667
1793,4385.431339800692,6702029.3826042805
1794,5577.663086197523,6702608.205614519
1795,5510.092155285081,6703228.699486488
1796,6412.336628165972,6702656.978689377
1797,7220.961409287767,6701214.097905157
1798,9431.098579498166,6701580.108495739
1799,8808.933945453096,6702860.6496270215
1800,5888.912382454076,6701420.233620898
